Continent,Entity,Code,Date,Confirmed,Deaths
Asia,Thailand,THA,31/10/2020,3784,59
Asia,Thailand,THA,10/11/2020,3847,60
Asia,Thailand,THA,20/11/2020,3899,60
Asia,Thailand,THA,30/11/2020,4008,60
Asia,Thailand,THA,10/12/2020,4180,60
Asia,Thailand,THA,20/12/2020,5289,60
Asia,Thailand,THA,31/12/2020,7163,63
Asia,Thailand,THA,10/01/2021,10547,67
Asia,Thailand,THA,20/01/2021,12795,71
Asia,Thailand,THA,31/01/2021,19618,77
Asia,Thailand,THA,10/02/2021,24104,80
Asia,Thailand,THA,20/02/2021,25323,83
Asia,Thailand,THA,28/02/2021,26031,83
Asia,Thailand,THA,10/03/2021,26540,85
Asia,Thailand,THA,20/03/2021,27713,90
Asia,Thailand,THA,31/03/2021,28863,94
Asia,Thailand,THA,10/04/2021,31658,97
Asia,Thailand,THA,20/04/2021,45185,108
Asia,Thailand,THA,30/04/2021,65153,203
Asia,Thailand,THA,10/05/2021,85005,421
Asia,Thailand,THA,20/05/2021,119585,703
Asia,Thailand,THA,31/05/2021,159792,1031
Asia,Thailand,THA,10/06/2021,187538,1375
Asia,Thailand,THA,20/06/2021,218131,1629
Asia,Thailand,THA,30/06/2021,259301,2023
,Timor-Leste,TLS,31/01/2020,0,0
,Timor-Leste,TLS,10/02/2020,0,0
,Timor-Leste,TLS,20/02/2020,0,0
,Timor-Leste,TLS,29/02/2020,0,0
,Timor-Leste,TLS,10/03/2020,0,0
,Timor-Leste,TLS,20/03/2020,0,0
,Timor-Leste,TLS,31/03/2020,1,0
,Timor-Leste,TLS,10/04/2020,2,0
,Timor-Leste,TLS,20/04/2020,22,0
,Timor-Leste,TLS,30/04/2020,24,0
,Timor-Leste,TLS,10/05/2020,24,0
,Timor-Leste,TLS,20/05/2020,24,0
,Timor-Leste,TLS,31/05/2020,24,0
,Timor-Leste,TLS,10/06/2020,24,0
,Timor-Leste,TLS,20/06/2020,24,0
,Timor-Leste,TLS,30/06/2020,24,0
,Timor-Leste,TLS,10/07/2020,24,0
,Timor-Leste,TLS,20/07/2020,24,0
,Timor-Leste,TLS,31/07/2020,24,0
,Timor-Leste,TLS,10/08/2020,25,0
,Timor-Leste,TLS,20/08/2020,25,0
,Timor-Leste,TLS,31/08/2020,27,0
,Timor-Leste,TLS,10/09/2020,27,0
,Timor-Leste,TLS,20/09/2020,27,0
,Timor-Leste,TLS,30/09/2020,28,0
,Timor-Leste,TLS,10/10/2020,28,0
,Timor-Leste,TLS,20/10/2020,29,0
,Timor-Leste,TLS,31/10/2020,30,0
,Timor-Leste,TLS,10/11/2020,30,0
,Timor-Leste,TLS,20/11/2020,30,0
,Timor-Leste,TLS,30/11/2020,30,0
,Timor-Leste,TLS,10/12/2020,31,0
,Timor-Leste,TLS,20/12/2020,31,0
,Timor-Leste,TLS,31/12/2020,44,0
,Timor-Leste,TLS,10/01/2021,49,0
,Timor-Leste,TLS,20/01/2021,53,0
,Timor-Leste,TLS,31/01/2021,70,0
,Timor-Leste,TLS,10/02/2021,86,0
,Timor-Leste,TLS,20/02/2021,103,0
,Timor-Leste,TLS,28/02/2021,113,0
,Timor-Leste,TLS,10/03/2021,145,0
,Timor-Leste,TLS,20/03/2021,271,0
,Timor-Leste,TLS,31/03/2021,604,0
,Timor-Leste,TLS,10/04/2021,947,1
,Timor-Leste,TLS,20/04/2021,1452,2
,Timor-Leste,TLS,30/04/2021,2276,3
,Timor-Leste,TLS,10/05/2021,3353,5
,Timor-Leste,TLS,20/05/2021,5121,11
,Timor-Leste,TLS,31/05/2021,6994,16
,Timor-Leste,TLS,10/06/2021,8113,18
,Timor-Leste,TLS,20/06/2021,8707,19
,Timor-Leste,TLS,30/06/2021,9222,23
,Togo,TGO,31/01/2020,0,0
,Togo,TGO,10/02/2020,0,0
,Togo,TGO,20/02/2020,0,0
,Togo,TGO,29/02/2020,0,0
,Togo,TGO,10/03/2020,1,0
,Togo,TGO,20/03/2020,9,0
,Togo,TGO,31/03/2020,34,1
,Togo,TGO,10/04/2020,76,3
,Togo,TGO,20/04/2020,84,6
,Togo,TGO,30/04/2020,116,9
,Togo,TGO,10/05/2020,174,11
,Togo,TGO,20/05/2020,340,12
,Togo,TGO,31/05/2020,442,13
,Togo,TGO,10/06/2020,522,13
,Togo,TGO,20/06/2020,561,13
,Togo,TGO,30/06/2020,650,14
,Togo,TGO,10/07/2020,710,15
,Togo,TGO,20/07/2020,783,15
,Togo,TGO,31/07/2020,941,19
,Togo,TGO,10/08/2020,1067,25
,Togo,TGO,20/08/2020,1212,27
,Togo,TGO,31/08/2020,1400,28
,Togo,TGO,10/09/2020,1537,37
,Togo,TGO,20/09/2020,1666,41
,Togo,TGO,30/09/2020,1784,48
,Togo,TGO,10/10/2020,1935,49
,Togo,TGO,20/10/2020,2104,51
,Togo,TGO,31/10/2020,2331,57
,Togo,TGO,10/11/2020,2558,57
,Togo,TGO,20/11/2020,2796,64
,Togo,TGO,30/11/2020,2974,64
,Togo,TGO,10/12/2020,3182,66
,Togo,TGO,20/12/2020,3416,66
,Togo,TGO,31/12/2020,3633,68
,Togo,TGO,10/01/2021,3957,72
,Togo,TGO,20/01/2021,4459,74
,Togo,TGO,31/01/2021,5074,77
,Togo,TGO,10/02/2021,5606,80
,Togo,TGO,20/02/2021,6268,81
,Togo,TGO,28/02/2021,6901,84
,Togo,TGO,10/03/2021,7737,92
,Togo,TGO,20/03/2021,8839,102
,Togo,TGO,31/03/2021,10249,109
,Togo,TGO,10/04/2021,11947,116
,Togo,TGO,20/04/2021,12610,121
,Togo,TGO,30/04/2021,12967,123
,Togo,TGO,10/05/2021,13167,125
,Togo,TGO,20/05/2021,13340,125
,Togo,TGO,31/05/2021,13466,125
,Togo,TGO,10/06/2021,13576,126
,Togo,TGO,20/06/2021,13721,128
,Togo,TGO,30/06/2021,13917,129
,Tokelau,TKL,31/01/2020,0,0
,Tokelau,TKL,10/02/2020,0,0
,Tokelau,TKL,20/02/2020,0,0
,Tokelau,TKL,29/02/2020,0,0
,Tokelau,TKL,10/03/2020,0,0
,Tokelau,TKL,20/03/2020,0,0
,Tokelau,TKL,31/03/2020,0,0
,Tokelau,TKL,10/04/2020,0,0
,Tokelau,TKL,20/04/2020,0,0
,Tokelau,TKL,30/04/2020,0,0
,Tokelau,TKL,10/05/2020,0,0
,Tokelau,TKL,20/05/2020,0,0
,Tokelau,TKL,31/05/2020,0,0
,Tokelau,TKL,10/06/2020,0,0
,Tokelau,TKL,20/06/2020,0,0
,Tokelau,TKL,30/06/2020,0,0
,Tokelau,TKL,10/07/2020,0,0
,Tokelau,TKL,20/07/2020,0,0
,Tokelau,TKL,31/07/2020,0,0
,Tokelau,TKL,10/08/2020,0,0
,Tokelau,TKL,20/08/2020,0,0
,Tokelau,TKL,31/08/2020,0,0
,Tokelau,TKL,10/09/2020,0,0
,Tokelau,TKL,20/09/2020,0,0
,Tokelau,TKL,30/09/2020,0,0
,Tokelau,TKL,10/10/2020,0,0
,Tokelau,TKL,20/10/2020,0,0
,Tokelau,TKL,31/10/2020,0,0
,Tokelau,TKL,10/11/2020,0,0
,Tokelau,TKL,20/11/2020,0,0
,Tokelau,TKL,30/11/2020,0,0
,Tokelau,TKL,10/12/2020,0,0
,Tokelau,TKL,20/12/2020,0,0
,Tokelau,TKL,31/12/2020,0,0
,Tokelau,TKL,10/01/2021,0,0
,Tokelau,TKL,20/01/2021,0,0
,Tokelau,TKL,31/01/2021,0,0
,Tokelau,TKL,10/02/2021,0,0
,Tokelau,TKL,20/02/2021,0,0
,Tokelau,TKL,28/02/2021,0,0
,Tokelau,TKL,10/03/2021,0,0
,Tokelau,TKL,20/03/2021,0,0
,Tokelau,TKL,31/03/2021,0,0
,Tokelau,TKL,10/04/2021,0,0
,Tokelau,TKL,20/04/2021,0,0
,Tokelau,TKL,30/04/2021,0,0
,Tokelau,TKL,10/05/2021,0,0
,Tokelau,TKL,20/05/2021,0,0
,Tokelau,TKL,31/05/2021,0,0
,Tokelau,TKL,10/06/2021,0,0
,Tokelau,TKL,20/06/2021,0,0
,Tokelau,TKL,30/06/2021,0,0
,Tonga,TON,31/01/2020,0,0
,Tonga,TON,10/02/2020,0,0
,Tonga,TON,20/02/2020,0,0
,Tonga,TON,29/02/2020,0,0
,Tonga,TON,10/03/2020,0,0
,Tonga,TON,20/03/2020,0,0
,Tonga,TON,31/03/2020,0,0
,Tonga,TON,10/04/2020,0,0
,Tonga,TON,20/04/2020,0,0
,Tonga,TON,30/04/2020,0,0
,Tonga,TON,10/05/2020,0,0
,Tonga,TON,20/05/2020,0,0
,Tonga,TON,31/05/2020,0,0
,Tonga,TON,10/06/2020,0,0
,Tonga,TON,20/06/2020,0,0
,Tonga,TON,30/06/2020,0,0
,Tonga,TON,10/07/2020,0,0
,Tonga,TON,20/07/2020,0,0
,Tonga,TON,31/07/2020,0,0
,Tonga,TON,10/08/2020,0,0
,Tonga,TON,20/08/2020,0,0
,Tonga,TON,31/08/2020,0,0
,Tonga,TON,10/09/2020,0,0
,Tonga,TON,20/09/2020,0,0
,Tonga,TON,30/09/2020,0,0
,Tonga,TON,10/10/2020,0,0
,Tonga,TON,20/10/2020,0,0
,Tonga,TON,31/10/2020,0,0
,Tonga,TON,10/11/2020,0,0
,Tonga,TON,20/11/2020,0,0
,Tonga,TON,30/11/2020,0,0
,Tonga,TON,10/12/2020,0,0
,Tonga,TON,20/12/2020,0,0
,Tonga,TON,31/12/2020,0,0
,Tonga,TON,10/01/2021,0,0
,Tonga,TON,20/01/2021,0,0
,Tonga,TON,31/01/2021,0,0
,Tonga,TON,10/02/2021,0,0
,Tonga,TON,20/02/2021,0,0
,Tonga,TON,28/02/2021,0,0
,Tonga,TON,10/03/2021,0,0
,Tonga,TON,20/03/2021,0,0
,Tonga,TON,31/03/2021,0,0
,Tonga,TON,10/04/2021,0,0
,Tonga,TON,20/04/2021,0,0
,Tonga,TON,30/04/2021,0,0
,Tonga,TON,10/05/2021,0,0
,Tonga,TON,20/05/2021,0,0
,Tonga,TON,31/05/2021,0,0
,Tonga,TON,10/06/2021,0,0
,Tonga,TON,20/06/2021,0,0
,Tonga,TON,30/06/2021,0,0
North America,Trinidad and Tobago,TTO,31/01/2020,0,0
North America,Trinidad and Tobago,TTO,10/02/2020,0,0
North America,Trinidad and Tobago,TTO,20/02/2020,0,0
North America,Trinidad and Tobago,TTO,29/02/2020,0,0
North America,Trinidad and Tobago,TTO,10/03/2020,0,0
North America,Trinidad and Tobago,TTO,20/03/2020,9,0
North America,Trinidad and Tobago,TTO,31/03/2020,87,3
North America,Trinidad and Tobago,TTO,10/04/2020,109,8
North America,Trinidad and Tobago,TTO,20/04/2020,114,8
North America,Trinidad and Tobago,TTO,30/04/2020,116,8
North America,Trinidad and Tobago,TTO,10/05/2020,116,8
North America,Trinidad and Tobago,TTO,20/05/2020,116,8
North America,Trinidad and Tobago,TTO,31/05/2020,117,8
North America,Trinidad and Tobago,TTO,10/06/2020,117,8
North America,Trinidad and Tobago,TTO,20/06/2020,123,8
North America,Trinidad and Tobago,TTO,30/06/2020,130,8
North America,Trinidad and Tobago,TTO,10/07/2020,133,8
North America,Trinidad and Tobago,TTO,20/07/2020,137,8
North America,Trinidad and Tobago,TTO,31/07/2020,169,8
North America,Trinidad and Tobago,TTO,10/08/2020,281,8
North America,Trinidad and Tobago,TTO,20/08/2020,767,12
North America,Trinidad and Tobago,TTO,31/08/2020,1759,22
North America,Trinidad and Tobago,TTO,10/09/2020,2698,43
North America,Trinidad and Tobago,TTO,20/09/2020,3901,65
North America,Trinidad and Tobago,TTO,30/09/2020,4531,76
North America,Trinidad and Tobago,TTO,10/10/2020,5043,90
North America,Trinidad and Tobago,TTO,20/10/2020,5333,98
North America,Trinidad and Tobago,TTO,31/10/2020,5692,108
North America,Trinidad and Tobago,TTO,10/11/2020,5880,111
North America,Trinidad and Tobago,TTO,20/11/2020,6261,113
North America,Trinidad and Tobago,TTO,30/11/2020,6669,120
North America,Trinidad and Tobago,TTO,10/12/2020,6833,122
North America,Trinidad and Tobago,TTO,20/12/2020,7000,123
North America,Trinidad and Tobago,TTO,31/12/2020,7150,127
North America,Trinidad and Tobago,TTO,10/01/2021,7265,128
North America,Trinidad and Tobago,TTO,20/01/2021,7430,133
North America,Trinidad and Tobago,TTO,31/01/2021,7564,134
North America,Trinidad and Tobago,TTO,10/02/2021,7631,136
North America,Trinidad and Tobago,TTO,20/02/2021,7676,139
North America,Trinidad and Tobago,TTO,28/02/2021,7713,139
North America,Trinidad and Tobago,TTO,10/03/2021,7743,140
North America,Trinidad and Tobago,TTO,20/03/2021,7839,140
North America,Trinidad and Tobago,TTO,31/03/2021,8026,142
North America,Trinidad and Tobago,TTO,10/04/2021,8382,145
North America,Trinidad and Tobago,TTO,20/04/2021,9135,157
North America,Trinidad and Tobago,TTO,30/04/2021,10824,169
North America,Trinidad and Tobago,TTO,10/05/2021,13454,215
North America,Trinidad and Tobago,TTO,20/05/2021,18227,341
North America,Trinidad and Tobago,TTO,31/05/2021,23909,495
North America,Trinidad and Tobago,TTO,10/06/2021,27806,630
North America,Trinidad and Tobago,TTO,20/06/2021,30619,737
North America,Trinidad and Tobago,TTO,30/06/2021,32793,847
Africa,Tunisia,TUN,31/01/2020,0,0
Africa,Tunisia,TUN,10/02/2020,0,0
Africa,Tunisia,TUN,20/02/2020,0,0
Africa,Tunisia,TUN,29/02/2020,0,0
Africa,Tunisia,TUN,10/03/2020,5,0
Africa,Tunisia,TUN,20/03/2020,54,1
Africa,Tunisia,TUN,31/03/2020,394,10
Africa,Tunisia,TUN,10/04/2020,671,25
Africa,Tunisia,TUN,20/04/2020,884,38
Africa,Tunisia,TUN,30/04/2020,994,41
Africa,Tunisia,TUN,10/05/2020,1032,45
Africa,Tunisia,TUN,20/05/2020,1045,47
Africa,Tunisia,TUN,31/05/2020,1077,48
Africa,Tunisia,TUN,10/06/2020,1087,49
Africa,Tunisia,TUN,20/06/2020,1156,50
Africa,Tunisia,TUN,30/06/2020,1174,50
Africa,Tunisia,TUN,10/07/2020,1240,50
Africa,Tunisia,TUN,20/07/2020,1381,50
Africa,Tunisia,TUN,31/07/2020,1535,50
Africa,Tunisia,TUN,10/08/2020,1717,51
Africa,Tunisia,TUN,20/08/2020,2543,63
Africa,Tunisia,TUN,31/08/2020,3803,77
Africa,Tunisia,TUN,10/09/2020,5882,99
Africa,Tunisia,TUN,20/09/2020,10732,159
Africa,Tunisia,TUN,30/09/2020,18413,265
Africa,Tunisia,TUN,10/10/2020,31259,456
Africa,Tunisia,TUN,20/10/2020,44450,711
Africa,Tunisia,TUN,31/10/2020,59813,1317
Africa,Tunisia,TUN,10/11/2020,72993,2006
Africa,Tunisia,TUN,20/11/2020,86265,2684
Africa,Tunisia,TUN,30/11/2020,96769,3260
Africa,Tunisia,TUN,10/12/2020,107814,3758
Africa,Tunisia,TUN,20/12/2020,120687,4158
Africa,Tunisia,TUN,31/12/2020,139140,4676
Africa,Tunisia,TUN,10/01/2021,159276,5215
Africa,Tunisia,TUN,20/01/2021,188373,5921
Africa,Tunisia,TUN,31/01/2021,208885,6754
Africa,Tunisia,TUN,10/02/2021,219650,7378
Africa,Tunisia,TUN,20/02/2021,227643,7755
Africa,Tunisia,TUN,28/02/2021,233277,8001
Africa,Tunisia,TUN,10/03/2021,239368,8292
Africa,Tunisia,TUN,20/03/2021,245405,8526
Africa,Tunisia,TUN,31/03/2021,254018,8812
Africa,Tunisia,TUN,10/04/2021,270297,9235
Africa,Tunisia,TUN,20/04/2021,289230,9918
Africa,Tunisia,TUN,30/04/2021,309119,10722
Africa,Tunisia,TUN,10/05/2021,321837,11468
Africa,Tunisia,TUN,20/05/2021,331674,12089
Africa,Tunisia,TUN,31/05/2021,345474,12654
Africa,Tunisia,TUN,10/06/2021,362658,13305
Africa,Tunisia,TUN,20/06/2021,382950,14038
Africa,Tunisia,TUN,30/06/2021,420103,14959
Asia,Turkey,TUR,31/01/2020,0,0
Asia,Turkey,TUR,10/02/2020,0,0
Asia,Turkey,TUR,20/02/2020,0,0
Asia,Turkey,TUR,29/02/2020,0,0
Asia,Turkey,TUR,10/03/2020,0,0
Asia,Turkey,TUR,20/03/2020,359,4
Asia,Turkey,TUR,31/03/2020,13531,214
Asia,Turkey,TUR,10/04/2020,47029,1006
Asia,Turkey,TUR,20/04/2020,90980,2140
Asia,Turkey,TUR,30/04/2020,120204,3174
Asia,Turkey,TUR,10/05/2020,138657,3786
Asia,Turkey,TUR,20/05/2020,152587,4222
Asia,Turkey,TUR,31/05/2020,163942,4540
Asia,Turkey,TUR,10/06/2020,173036,4746
Asia,Turkey,TUR,20/06/2020,186493,4927
Asia,Turkey,TUR,30/06/2020,199906,5131
Asia,Turkey,TUR,10/07/2020,210965,5323
Asia,Turkey,TUR,20/07/2020,220572,5508
Asia,Turkey,TUR,31/07/2020,230873,5691
Asia,Turkey,TUR,10/08/2020,241997,5858
Asia,Turkey,TUR,20/08/2020,254520,6058
Asia,Turkey,TUR,31/08/2020,270133,6370
Asia,Turkey,TUR,10/09/2020,286455,6895
Asia,Turkey,TUR,20/09/2020,302867,7506
Asia,Turkey,TUR,30/09/2020,318663,8195
Asia,Turkey,TUR,10/10/2020,334031,8778
Asia,Turkey,TUR,20/10/2020,351413,9445
Asia,Turkey,TUR,31/10/2020,375367,10252
Asia,Turkey,TUR,10/11/2020,399360,11059
Asia,Turkey,TUR,20/11/2020,435273,12084
Asia,Turkey,TUR,30/11/2020,638847,13746
Asia,Turkey,TUR,10/12/2020,1748567,15751
Asia,Turkey,TUR,20/12/2020,2024601,18097
Asia,Turkey,TUR,31/12/2020,2208652,20881
Asia,Turkey,TUR,10/01/2021,2326256,22807
Asia,Turkey,TUR,20/01/2021,2406216,24487
Asia,Turkey,TUR,31/01/2021,2477463,25993
Asia,Turkey,TUR,10/02/2021,2556837,27093
Asia,Turkey,TUR,20/02/2021,2631876,27983
Asia,Turkey,TUR,28/02/2021,2701588,28569
Asia,Turkey,TUR,10/03/2021,2821943,29227
Asia,Turkey,TUR,20/03/2021,2992694,29959
Asia,Turkey,TUR,31/03/2021,3317182,31537
Asia,Turkey,TUR,10/04/2021,3798333,33702
Asia,Turkey,TUR,20/04/2021,4384624,36613
Asia,Turkey,TUR,30/04/2021,4820591,40131
Asia,Turkey,TUR,10/05/2021,5044936,43311
Asia,Turkey,TUR,20/05/2021,5160423,45626
Asia,Turkey,TUR,31/05/2021,5249404,47527
Asia,Turkey,TUR,10/06/2021,5313098,48524
Asia,Turkey,TUR,20/06/2021,5370299,49185
Asia,Turkey,TUR,30/06/2021,5425652,49732
,Turkmenistan,TKM,31/01/2020,0,0
,Turkmenistan,TKM,10/02/2020,0,0
,Turkmenistan,TKM,20/02/2020,0,0
,Turkmenistan,TKM,29/02/2020,0,0
,Turkmenistan,TKM,10/03/2020,0,0
,Turkmenistan,TKM,20/03/2020,0,0
,Turkmenistan,TKM,31/03/2020,0,0
,Turkmenistan,TKM,10/04/2020,0,0
,Turkmenistan,TKM,20/04/2020,0,0
,Turkmenistan,TKM,30/04/2020,0,0
,Turkmenistan,TKM,10/05/2020,0,0
,Turkmenistan,TKM,20/05/2020,0,0
,Turkmenistan,TKM,31/05/2020,0,0
,Turkmenistan,TKM,10/06/2020,0,0
,Turkmenistan,TKM,20/06/2020,0,0
,Turkmenistan,TKM,30/06/2020,0,0
,Turkmenistan,TKM,10/07/2020,0,0
,Turkmenistan,TKM,20/07/2020,0,0
,Turkmenistan,TKM,31/07/2020,0,0
,Turkmenistan,TKM,10/08/2020,0,0
,Turkmenistan,TKM,20/08/2020,0,0
,Turkmenistan,TKM,31/08/2020,0,0
,Turkmenistan,TKM,10/09/2020,0,0
,Turkmenistan,TKM,20/09/2020,0,0
,Turkmenistan,TKM,30/09/2020,0,0
,Turkmenistan,TKM,10/10/2020,0,0
,Turkmenistan,TKM,20/10/2020,0,0
,Turkmenistan,TKM,31/10/2020,0,0
,Turkmenistan,TKM,10/11/2020,0,0
,Turkmenistan,TKM,20/11/2020,0,0
,Turkmenistan,TKM,30/11/2020,0,0
,Turkmenistan,TKM,10/12/2020,0,0
,Turkmenistan,TKM,20/12/2020,0,0
,Turkmenistan,TKM,31/12/2020,0,0
,Turkmenistan,TKM,10/01/2021,0,0
,Turkmenistan,TKM,20/01/2021,0,0
,Turkmenistan,TKM,31/01/2021,0,0
,Turkmenistan,TKM,10/02/2021,0,0
,Turkmenistan,TKM,20/02/2021,0,0
,Turkmenistan,TKM,28/02/2021,0,0
,Turkmenistan,TKM,10/03/2021,0,0
,Turkmenistan,TKM,20/03/2021,0,0
,Turkmenistan,TKM,31/03/2021,0,0
,Turkmenistan,TKM,10/04/2021,0,0
,Turkmenistan,TKM,20/04/2021,0,0
,Turkmenistan,TKM,30/04/2021,0,0
,Turkmenistan,TKM,10/05/2021,0,0
,Turkmenistan,TKM,20/05/2021,0,0
,Turkmenistan,TKM,31/05/2021,0,0
,Turkmenistan,TKM,10/06/2021,0,0
,Turkmenistan,TKM,20/06/2021,0,0
,Turkmenistan,TKM,30/06/2021,0,0
,Tuvalu,TUV,31/01/2020,0,0
,Tuvalu,TUV,10/02/2020,0,0
,Tuvalu,TUV,20/02/2020,0,0
,Tuvalu,TUV,29/02/2020,0,0
,Tuvalu,TUV,10/03/2020,0,0
,Tuvalu,TUV,20/03/2020,0,0
,Tuvalu,TUV,31/03/2020,0,0
,Tuvalu,TUV,10/04/2020,0,0
,Tuvalu,TUV,20/04/2020,0,0
,Tuvalu,TUV,30/04/2020,0,0
,Tuvalu,TUV,10/05/2020,0,0
,Tuvalu,TUV,20/05/2020,0,0
,Tuvalu,TUV,31/05/2020,0,0
,Tuvalu,TUV,10/06/2020,0,0
,Tuvalu,TUV,20/06/2020,0,0
,Tuvalu,TUV,30/06/2020,0,0
,Tuvalu,TUV,10/07/2020,0,0
,Tuvalu,TUV,20/07/2020,0,0
,Tuvalu,TUV,31/07/2020,0,0
,Tuvalu,TUV,10/08/2020,0,0
,Tuvalu,TUV,20/08/2020,0,0
,Tuvalu,TUV,31/08/2020,0,0
,Tuvalu,TUV,10/09/2020,0,0
,Tuvalu,TUV,20/09/2020,0,0
,Tuvalu,TUV,30/09/2020,0,0
,Tuvalu,TUV,10/10/2020,0,0
,Tuvalu,TUV,20/10/2020,0,0
,Tuvalu,TUV,31/10/2020,0,0
,Tuvalu,TUV,10/11/2020,0,0
,Tuvalu,TUV,20/11/2020,0,0
,Tuvalu,TUV,30/11/2020,0,0
,Tuvalu,TUV,10/12/2020,0,0
,Tuvalu,TUV,20/12/2020,0,0
,Tuvalu,TUV,31/12/2020,0,0
,Tuvalu,TUV,10/01/2021,0,0
,Tuvalu,TUV,20/01/2021,0,0
,Tuvalu,TUV,31/01/2021,0,0
,Tuvalu,TUV,10/02/2021,0,0
,Tuvalu,TUV,20/02/2021,0,0
,Tuvalu,TUV,28/02/2021,0,0
,Tuvalu,TUV,10/03/2021,0,0
,Tuvalu,TUV,20/03/2021,0,0
,Tuvalu,TUV,31/03/2021,0,0
,Tuvalu,TUV,10/04/2021,0,0
,Tuvalu,TUV,20/04/2021,0,0
,Tuvalu,TUV,30/04/2021,0,0
,Tuvalu,TUV,10/05/2021,0,0
,Tuvalu,TUV,20/05/2021,0,0
,Tuvalu,TUV,31/05/2021,0,0
,Tuvalu,TUV,10/06/2021,0,0
,Tuvalu,TUV,20/06/2021,0,0
,Tuvalu,TUV,30/06/2021,0,0
Africa,Uganda,UGA,31/01/2020,0,0
Africa,Uganda,UGA,10/02/2020,0,0
Africa,Uganda,UGA,20/02/2020,0,0
Africa,Uganda,UGA,29/02/2020,0,0
Africa,Uganda,UGA,10/03/2020,0,0
Africa,Uganda,UGA,20/03/2020,0,0
Africa,Uganda,UGA,31/03/2020,44,0
Africa,Uganda,UGA,10/04/2020,53,0
Africa,Uganda,UGA,20/04/2020,56,0
Africa,Uganda,UGA,30/04/2020,83,0
Africa,Uganda,UGA,10/05/2020,121,0
Africa,Uganda,UGA,20/05/2020,264,0
Africa,Uganda,UGA,31/05/2020,417,0
Africa,Uganda,UGA,10/06/2020,665,0
Africa,Uganda,UGA,20/06/2020,763,0
Africa,Uganda,UGA,30/06/2020,889,0
Africa,Uganda,UGA,10/07/2020,1006,0
Africa,Uganda,UGA,20/07/2020,1069,0
Africa,Uganda,UGA,31/07/2020,1154,3
Africa,Uganda,UGA,10/08/2020,1297,9
Africa,Uganda,UGA,20/08/2020,1750,19
Africa,Uganda,UGA,31/08/2020,2972,32
Africa,Uganda,UGA,10/09/2020,4291,48
Africa,Uganda,UGA,20/09/2020,6287,63
Africa,Uganda,UGA,30/09/2020,8129,75
Africa,Uganda,UGA,10/10/2020,9701,93
Africa,Uganda,UGA,20/10/2020,10788,97
Africa,Uganda,UGA,31/10/2020,12495,111
Africa,Uganda,UGA,10/11/2020,14704,133
Africa,Uganda,UGA,20/11/2020,17431,168
Africa,Uganda,UGA,30/11/2020,20459,205
Africa,Uganda,UGA,10/12/2020,25730,220
Africa,Uganda,UGA,20/12/2020,31187,231
Africa,Uganda,UGA,31/12/2020,35216,251
Africa,Uganda,UGA,10/01/2021,37742,301
Africa,Uganda,UGA,20/01/2021,38628,305
Africa,Uganda,UGA,31/01/2021,39579,324
Africa,Uganda,UGA,10/02/2021,39911,328
Africa,Uganda,UGA,20/02/2021,40199,333
Africa,Uganda,UGA,28/02/2021,40357,334
Africa,Uganda,UGA,10/03/2021,40520,334
Africa,Uganda,UGA,20/03/2021,40651,334
Africa,Uganda,UGA,31/03/2021,40867,335
Africa,Uganda,UGA,10/04/2021,41113,337
Africa,Uganda,UGA,20/04/2021,41422,341
Africa,Uganda,UGA,30/04/2021,41866,342
Africa,Uganda,UGA,10/05/2021,42384,346
Africa,Uganda,UGA,20/05/2021,43223,350
Africa,Uganda,UGA,31/05/2021,47147,362
Africa,Uganda,UGA,10/06/2021,56949,402
Africa,Uganda,UGA,20/06/2021,71543,660
Africa,Uganda,UGA,30/06/2021,79977,1023
Europe,Ukraine,UKR,31/01/2020,0,0
Europe,Ukraine,UKR,10/02/2020,0,0
Europe,Ukraine,UKR,20/02/2020,0,0
Europe,Ukraine,UKR,29/02/2020,0,0
Europe,Ukraine,UKR,10/03/2020,1,0
Europe,Ukraine,UKR,20/03/2020,29,3
Europe,Ukraine,UKR,31/03/2020,645,17
Europe,Ukraine,UKR,10/04/2020,2203,69
Europe,Ukraine,UKR,20/04/2020,5710,151
Europe,Ukraine,UKR,30/04/2020,10406,261
Europe,Ukraine,UKR,10/05/2020,15232,391
Europe,Ukraine,UKR,20/05/2020,19230,564
Europe,Ukraine,UKR,31/05/2020,23672,708
Europe,Ukraine,UKR,10/06/2020,29015,841
Europe,Ukraine,UKR,20/06/2020,36615,1004
Europe,Ukraine,UKR,30/06/2020,45254,1173
Europe,Ukraine,UKR,10/07/2020,53116,1362
Europe,Ukraine,UKR,20/07/2020,60767,1517
Europe,Ukraine,UKR,31/07/2020,71404,1717
Europe,Ukraine,UKR,10/08/2020,83812,1950
Europe,Ukraine,UKR,20/08/2020,100810,2225
Europe,Ukraine,UKR,31/08/2020,124132,2605
Europe,Ukraine,UKR,10/09/2020,149146,3079
Europe,Ukraine,UKR,20/09/2020,180119,3626
Europe,Ukraine,UKR,30/09/2020,214446,4221
Europe,Ukraine,UKR,10/10/2020,263105,5010
Europe,Ukraine,UKR,20/10/2020,317967,5948
Europe,Ukraine,UKR,31/10/2020,399330,7399
Europe,Ukraine,UKR,10/11/2020,493544,9018
Europe,Ukraine,UKR,20/11/2020,614986,10929
Europe,Ukraine,UKR,30/11/2020,752343,12731
Europe,Ukraine,UKR,10/12/2020,881727,14981
